0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
-0.9160021814277652,-0.0011838498328501333,-0.3045877441448165,0.6638565509148345,0.17747391845058724,-0.5659650886419669,0.3789895366243365,-0.7015419652977779,-1.102098966155413,-0.31736938127087805,-1.538762846321743,1.2183395881185104,-0.11686858340139374,0.10045821301738636,-0.46317906414019017,-1.021740795975747,0.9828646727872505,0.6289893285855785,0.1979013471485384,0.23442586194719103,-0.45031794591684593,0.004687638643090776,0.32878724737185316,1.5730562206168295,0.8050959539510645,0.10297481538445856,1.8349948072626276,-0.8386476936034721,-2.3704757352844994,0.010717846733256244,0.06155696297143385,0.9464424557257511,1.1066835897251728,1.0082191897679513,-0.36539641986644067,0.9946140428756522,-1.31419809332831,0.9555176235968281,-1.5167808595927188,-0.5546921849768547,0.8244745486891233,-0.05176213242636196,1.8450907512622228,-0.7240569594990904,-1.4316748067958782,-0.526084225076653,-173.4841774918365
1.251121462991394,0.13402177979775112,-0.9307776093265385,0.3855231915258174,1.1194393944883663,-1.4236400188953857,0.5428620200143855,-1.7991834380823937,-1.3920352227583266,0.24901531273271796,1.2380513345511919,-1.5294423857877413,-0.08669837618049989,0.3073059512216717,-0.07988597777564789,-0.42190151494162437,-1.9217083572104017,0.22091785850951387,0.5026613378176267,-1.8555606961227378,2.1758761012777112,-0.7332579132313315,-0.032667922401689836,1.2721486136536455,-1.3733343583451723,-0.0799318585619998,0.15953249799340047,0.7764505392792279,-0.4257082711984385,-0.35012009158557234,0.6938690865793239,-0.6468128082549957,-0.3335299204663767,-0.32121341475412596,-1.5296253274164562,-1.7663264266743046,-1.2012031500189144,-0.3576915299986929,-0.4263153299125004,-0.3985907616058093,0.24590454288221114,-0.7103988989542219,-0.7101776937789899,2.1234522908285007,-0.646119905098889,0.8709141939542974,51.623498195085716
1.0376798673845817,0.8591604301862079,-2.2021505981058285,0.1894313710486861,-0.12547060466886395,-0.7385333666259617,-0.7145671680935737,2.190809373966427,-0.9447918659638473,-0.46458173668360436,-2.028001422052564,0.02768673160547701,1.9234023231417092,0.25392199468999854,-0.961626412322965,-2.1342883035665237,-0.48756990181892507,-0.5678451303976051,-0.4176944211200385,-0.038025626649812135,0.23303891372696448,0.05616775970310499,2.0987718185653637,-2.4914152574488657,1.3000678417886384,-0.10299357751181927,1.239319566116688,2.126329878093696,-0.9924959147063384,0.6023415732569433,-1.7477616616900562,-0.2276479505090621,-0.737565529787667,0.3904214213821552,0.6813099854097447,-0.8899754420561022,-0.2819355088291153,0.48098480446652686,-1.6872229197688573,1.653839663460006,-0.5790183761573591,-1.2890141001332163,-1.0749987040428324,-1.5672483340010321,0.6788148041738533,-0.026043850380359564,-215.26154607409478
0.4346145837064814,1.4125238325978722,-1.3288090525455696,-1.707399314889689,0.4558234487820092,0.9733673242435508,-1.6615026508994715,0.6902559771428449,-0.5479888484111285,0.21661402019820145,-0.37661752514251096,0.956452650962255,-0.9590446028746483,0.3149710352471157,0.9609437299163279,0.0006456756739755328,1.5026852553157541,1.826517131892038,2.3256810749691383,-1.8534039900425878,-0.09585538662180812,-0.16856699248663454,-1.505837784367613,0.056794074369373074,-0.6447830696871922,-1.14471506476293,0.1896278732418659,-1.1508210048542515,-0.8988961250492168,-0.031064571152075133,1.5246810109437137,0.7668613518805487,1.0318527211187765,-0.8497681584553146,0.7897289015524652,0.10583815281572104,0.5527881615493606,2.1437190540442326,0.3133728161502469,1.597523355377351,-0.15897400183777194,-1.1299618040299846,-0.6452087719410706,0.700754720862148,-2.1600531459229337,-0.2756464128698213,65.28257840751053
-2.511408952727153,0.3650623757140195,-1.2493835672963156,0.35087109332728394,0.6771792157515537,0.6087067276426412,-0.5191409938871495,-0.472436463289663,0.16294225143723506,-0.014130421982091076,0.8155362490549767,0.2628882439258419,-0.20421612132948505,-0.1767176855541019,-0.7675170672975722,0.7871575272364996,0.17351910037639615,-0.39555796472811977,-0.16557264563064764,-2.009965893972932,1.386232397446193,1.156265799199742,0.8135732864361546,-2.0292465426018107,-0.4318249266762992,0.7191780527607631,0.6442800259045084,-0.28767831341205385,-1.291034356576296,-0.9792362383544762,0.0983167954365711,-0.1367080165814604,2.0900192234197643,-0.5516731402216061,0.15298712766998238,0.3132641783577891,-0.3127351865467015,0.2000042671518108,0.3272728640405757,1.317231965584705,1.4134110833752023,1.2640364724248112,1.141796148390527,-1.1390845434471264,-0.3240272606806978,1.3069697982593511,-60.91060455676062
-0.285204938099851,-1.1749785555908807,0.9319186431499973,1.8490609873591897,0.23489827666253077,-2.488712909166105,-1.4436198816395587,0.7935330575743058,-1.0148478181143408,-0.6378895759295667,1.8247282489631718,-0.676409375552,-0.3832011903312989,2.142137123404049,0.6318390718097916,2.601305150143378,-0.4747119493280067,-0.6335277052885389,-0.9351368398199644,-0.09947163827894075,-2.456683420799288,-1.2213728803804735,0.9412632619563511,-1.4611984204782462,0.7934226641158367,1.4307070615936317,1.2651029441789836,1.1020238920326335,0.6483641720801854,-0.3919794036555675,-0.865450953822211,-0.6660156112650869,-1.3305764404130342,0.9851112225929887,0.5176344607957294,-1.005640617038067,0.08578367518316839,-0.1352344284489131,-1.4938817158318647,0.6643117878883085,-0.8399135648154036,0.05055819376950875,-0.7838024664368298,-2.0765899707380147,0.3109070812525784,0.3326809868133641,124.62031221859444
-0.14590310469103984,0.03735629938867192,0.14381263637887864,1.470012329483788,-0.563366256534703,-0.3511084924274166,1.6858313876411368,-1.7889947394008399,0.006256152626540063,-0.35296073015362683,0.0729346437489354,1.862812178168897,1.2153235465198855,0.5614107678251066,1.7446310780600711,-1.7183902988254347,-2.543580812433672,-0.5182587088726681,-0.39833636115973414,-0.07866959234533767,0.9180817668574018,-1.2735747219534201,2.189656484373757,0.33414776182147815,1.1057265403140017,-2.1006347122968743,-0.09852478741073184,-0.18613369103937707,-0.19051621269075103,-0.26569139102148176,0.9394848154161578,2.2999734691423486,-0.130342564791363,1.0034692706951711,0.8260822342703295,-0.6924994076519186,-0.16060152480449785,-0.14384806528006552,0.23624910730053647,-0.5581428276819723,0.6876630700052667,0.8011175264933452,-0.9043218912074988,-0.5038158084153984,0.5232589637535626,0.79441729899916,124.23126939677252
2.1489527074697876,0.26718898778748035,2.7461958663500075,-0.20331727742910474,1.6427094061210912,-0.8529966112793603,0.1261363020802228,1.258426720328762,0.3019668069821794,0.4496211108122431,0.590489907415537,0.973848165508983,1.783263334204166,0.6559927449599651,0.11736306434427644,0.2141882945308255,0.13831107513408508,-0.7723362745280933,-0.7532865677357513,0.003376082323715119,-0.7851914933484881,0.23760117424916744,0.24665706211274938,-0.14540493304786103,-2.0458590675012824,-0.8145111866553756,0.13762252138793735,0.5135688747073714,-1.5347991451374254,0.5903608888171078,-1.9392893340423014,-0.8894286318931098,0.7961358923062795,0.8184799351514436,-1.5348443305965491,0.1198351239872472,0.051479577259567345,-1.806849680939295,1.7039594116649739,0.019244032028709418,-0.4321669175898435,-0.23699935167631114,-0.05239744296937495,0.6349953615183835,-1.1988829346588064,-3.115106139849092,-256.2243776007994
0.13998509948900684,-0.26077518447002057,-0.9952602593826225,0.21101169221730606,0.3309634686354377,2.724957284594569,0.4903270335761948,-1.7998224686651354,0.658102132185188,1.5876961590788239,-0.1506299799203126,-0.8437365708483747,2.0740918318310086,-0.9634474589423142,0.5076090552932003,-1.5522671145966636,-1.3103205553294894,1.8877572120232557,-0.1868146945560019,-1.2209594176212235,0.6824394957536157,0.09923667337494951,0.2184684788390418,0.7138224567704275,-0.1713853859535071,-1.0078717983628391,0.9600420445803566,0.3500479825176687,0.002431690752172108,0.8799109607054297,1.8133052965662229,0.45965284721397615,0.3345561486043922,-0.40124704817674073,-0.6160552214837176,0.6502873908444388,-0.5894744778039726,-0.2988899641616538,-1.3088141076855178,-0.8879711339838725,-0.843462772533075,1.1104380803900005,0.3483622219377402,0.5085677806169391,0.26093697291830376,0.822580887570037,178.09962893728215
0.45745594873590667,-0.4610298355708976,1.8078003726973468,-1.036563065041158,-1.295092141640568,-0.3015340886168135,1.0191860834761333,1.1976538086149562,-0.16567752636810856,-0.3808809041278878,-0.9617274468983653,-0.5858070108791961,0.3681111006665572,-0.018346576514925356,-1.7231135975797096,0.48491266746355133,-1.3871684896914485,-1.4288844368951406,-1.4069376964158289,0.13755524252149906,1.8835416951468673,0.002895074498070649,-1.4790008301154083,-0.3913912317028163,0.9303304159862821,-0.36036444173131565,-0.142100509485615,-0.8415893314208018,0.7174133946546768,-0.22249633029985036,-1.5548436446492029,0.24657407941648232,0.28777767579026,0.5113250053372235,0.04868619781224291,0.7668172785673364,-1.698758637282724,-0.11975463452003621,1.222769226632205,-0.9564360038614108,-1.746666011584683,0.4100702820868945,-0.22327176897811357,-0.6714007286262669,0.24284124214100355,-0.2927808851745724,-220.27843717058008
