0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1.225877880653649,0.7108526785065884,-0.13206725329398905,-1.3791220060181992,-1.9479630759233906,-0.8136201332339422,-0.27600203052606037,1.1177412428943851,-0.4998339138858095,-0.11257086392506417,1.6693512129180355,-1.810706491953113,2.0551758055994034,-0.2599435726701312,0.05539049928157398,-0.6313287332168017,-0.17391420770065344,-0.8644690288151028,-0.5165814718270153,0.02389753659637059,0.2704451782005456,2.136979475710322,-1.1481550047998712,0.16930958532642343,0.907206998706865,0.8525935735451886,-0.9171642757536431,0.22281117657336763,0.47379112648985716,0.7507318496156791,-0.49798024194017493,0.32532698473230126,0.06938544351361377,0.6176552142408985,-0.520302748168872,-0.08149994574261782,-1.5279514672800836,-0.0628545345489258,-1.5205284874049068,0.5494577625339592,-0.6347716101838164,0.711381692398949,-0.02328810683751398,0.5550354983660777,1.6856987504878926,0.47567511549169955,-0.9938433205200414,-0.36640421657695754,20.73835884184909
0.38531632114806175,1.0119975119981512,0.4265324131976132,1.1262436869146462,0.6773141615175423,0.3898600213392922,-2.5351545978630057,-0.7891141601775415,1.424760146093577,1.4935684829095333,-0.9108173886735994,1.9957272573352767,-1.1193832855087889,1.8379975355757994,-0.6552440097351404,-0.518645855792239,-0.6322609344336343,-1.4523108076373286,-0.3530069182911314,0.7243851213162761,-0.3611899954697626,-0.3604115385628565,0.17015068852800327,1.0232640990415505,-1.2859110313033855,0.7560359497549753,0.22574719095729234,1.1839415945510594,0.5326921651071633,1.004553149453542,-0.04996180728443324,1.3433390547636903,0.4700590750339002,-1.0183322366826826,-1.2710742908127903,-0.9112775543027879,-0.9512377092497797,0.8163771738947253,-0.5736301394013834,0.7808179721292972,0.8803789053129559,-0.6319511200562342,0.5359014186000045,-0.24179303909252584,0.42721395483498653,-0.6326522324876732,0.9490734976389927,0.5544555794187795,219.8634138125072
-1.2412031520443112,-2.0977554747858043,-0.8892573633900578,-0.30794225124646923,-0.4734450149616619,-1.5619832416142558,0.28401053060885967,0.7055667490476113,0.5431945948047876,-0.32384470490214945,-0.7620563405426073,0.12349659409617025,0.06497617902631786,-1.9241240009998812,0.14604123050164464,0.9023516748796765,-0.30478777939723684,-0.21835591982512983,-3.076287506675593,1.1888336983124208,-1.2232887043967313,0.15735709040322562,0.43063024669468797,-2.406007536941729,-1.6787660607079302,-1.3795323023291162,-0.40523426341756286,-0.5393112891799489,0.33734432664362185,-1.5340004831263006,-0.5122715537129412,0.8545566830196848,0.1719013559392573,-0.7186263398580472,-0.7579616002928975,-0.44254137991075854,0.8797672234969615,1.8152924764062786,0.11043276589343419,1.5338274143881983,1.1500556022493358,1.1628216227856465,0.10434539745904887,-0.5751481748071361,-0.701746487349909,-0.5223560186286368,1.0490316847384127,-0.3979626094280632,-107.65437320434799
-1.8545002008205254,0.47757656446818253,-1.2707167842440306,-2.4492160263893057,0.7023237681030703,-1.1433161731042278,-1.152963371690662,-0.2652960011823506,0.6398939622240684,0.3494716017675827,0.36280353646747043,-1.2406889757361035,-0.5149123704179492,0.7617356895145737,-0.9844379437182003,-0.04203336511739942,-0.744257063343406,0.15537803702978212,-1.0557686435727807,0.5590778777820563,1.0354993237286028,-0.716663801758365,-0.2526134132841814,1.1658497384521596,0.3290933975750159,-0.3484345412012876,-0.3570419349726108,3.751086918535111,0.323493429024165,0.01757685829808944,0.19337942791630214,0.6820903769511203,0.5609009501273882,0.9499498041443013,0.7745179357340303,0.6502650128710031,-0.20623631199729198,-1.6532583689905052,-1.4190321507352384,0.18446820306826203,0.36966638968566345,-0.2781364700941322,1.706052956148006,0.5844731169631278,0.5136612355677487,-0.8177055570302832,-0.8492790581329445,0.35111962435278166,163.64439748782826
0.3568963530409189,-0.4763538699768444,-0.5963880323850306,0.007711134867091271,0.5231892669986948,0.09492961969676757,1.051889849730222,0.590239145298496,1.4442512260951141,-2.3729188517353923,-0.663168539390257,-0.5967877417004191,-0.3297786461749707,0.9147787604358653,1.3827988704845868,-1.2981012190057482,-0.1467299707619872,-1.1693514800941043,-0.7257837233568882,-0.05993346617632785,0.14480233720317426,0.33408130993966195,-2.043478201967787,1.8544857894296314,-1.6760065027227802,-0.2650793522637843,1.3583610125948418,2.309816461651646,-0.9186414575003333,-2.029395580101126,-0.2147210283024853,1.4409262560747624,-0.5354149250579865,-1.0689580437153563,-0.38417377569742056,-0.7072314119070973,-1.7503195064813586,0.1329947396324498,-0.434479231329742,-0.5749064837456408,0.07319173233339266,0.193048314700102,0.1134905529685486,0.33696942437205196,0.13092324403066186,0.5445901238966352,2.815099252893622,0.8209692596636768,259.0053571519847
-0.32942477933005837,1.225397958656789,-0.014692019463592453,0.22862826145475232,0.6614332164631842,1.4784048565994576,0.08076159624920981,1.247753691135374,-1.8407970431266438,-0.13033270701045413,-0.15017631582476745,-0.7514460819195473,0.7119573325533481,0.8010167066098397,0.6697472304886772,1.119750538335663,-2.4700542686993563,0.5682665980285792,-0.44034007456712926,0.9137780814885295,-0.5549719763817433,1.0349769678688194,-0.5039563497350441,0.7248556244713649,0.3289891449700424,-0.5492766071756291,-1.243856381059781,1.3028800769340079,0.7172227140043415,2.4178139655321473,-0.5130059527397896,-0.5841952160967038,-0.9878117086294048,-0.1429280064207118,0.9978511739878048,0.13252385501206096,-0.4569195215043125,1.4807189394676796,-1.3633980992595538,-0.13135023775129434,-0.4095783353126822,-0.2942842641661411,0.9565189376973793,-1.6703744475278244,0.9887814153298727,0.5906003483269853,-0.18859860524913113,-2.028737769505437,185.67471475696053
-0.7674849191800612,-1.3664447038506107,0.2003808116420476,-1.8164886628968915,0.899601984255965,-2.016851435993684,-1.6020054795809127,-2.2905581840539506,0.48981050003291055,0.5822295366420096,0.23789075688781797,-0.46896121006890823,1.5548302361042796,0.7466240800622188,0.6244249461595469,0.20347476845997614,0.30898935442628045,-1.4224920650451212,0.7753648136640278,0.04496842967779952,-0.05701718324565772,1.3273720315142004,-0.9529908223742533,0.9876975089296886,1.0910432735889002,-1.1371625195351744,1.4253844199482932,0.5616390129029099,0.8759340409921832,-0.1953343863652304,-0.43590936141196046,-0.5889957436756676,-0.5605594131782942,-1.0141449764632968,-1.9901603557022434,-0.8716328744990645,1.603631874822741,0.9553319181454278,-1.3177301594771755,0.08932663451524815,1.206983218068843,-0.5276568985518524,1.8557893276305282,-0.4686153010576183,-0.15253008021618536,0.16109102465991895,1.0404766103801235,-1.9196619494168525,74.3101196085111
0.9849677006160478,0.46530065127487336,0.3002167688588528,-0.9476014873449443,0.48901418792793727,0.26577342378357516,0.10049128963735186,0.30374753239056235,0.40717078024045833,-0.829394659310012,-0.5111650207265569,0.7699186573217763,1.1172399114245495,0.9152400736299126,-1.0711480610660618,-2.396396657547554,1.1489867604254986,-1.0879142967594853,1.092052715795411,0.20526922611344084,-1.8891380556017159,1.5782766146139775,-0.3652590801307857,1.4155943130084696,-3.465285561247342,-1.0476400102897394,0.09713937508223305,-0.03804455885138209,-0.9523945196248504,-0.07447233689106744,0.07225590953752237,-0.09668143286434198,0.01688361746889438,1.3925314385659764,1.183510834752112,-0.6455046642485411,-1.1624096145445835,-0.09005065250407193,-2.6112788157939697,0.9474243644099635,-0.5204497869978978,1.1500764591032644,-0.8502712092672263,0.054147055741680904,1.9919846763496944,-2.152498353386624,-0.7694028607273868,0.13706289277169378,-13.528857976181595
0.7633624764203363,1.2629613616607491,0.2606308270309725,-0.5675304446473486,0.9637689229428481,1.7320992890414437,0.17681867292402076,0.24726773285973414,-1.4687727870937364,0.4985702183013259,-0.2072649679277284,1.1178456700127901,0.35032920882825974,0.6977408006987594,0.6219216358295331,-0.3775291659742169,-1.9006659166364561,0.6415715466286,-0.9951402331539635,-0.7181222586869991,-1.1706147938619276,-1.4323523754901795,0.9822364243945264,0.8165677152752121,1.3271904353166377,0.5713160574702913,-2.0130775109855557,0.22483441021153025,0.2559636577376754,-0.0010042734254836645,-0.03977762630382248,1.901803345074397,1.3648426903647637,-0.10236296635635028,0.3304307198670354,0.18331772743424327,-0.26378819223659594,0.2489025627921463,-0.6341466252423471,0.6770078984448027,-1.2707622145811803,1.9717448857593285,-0.019652977410303682,-0.28362348410289323,2.2226770301273984,-2.1818249287935325,-0.6037854934391058,-0.9706774990471485,-54.10022062199922
-0.4346147323736056,0.05659498173088992,-0.4793525627700816,0.7982730375624297,-0.7501558396805914,-1.3940272700820595,0.4981094161031861,-1.0464617658470723,-1.2622735251342387,-0.11977806269024587,-1.4993446553845737,0.1340117947817073,-0.682018835486846,0.7647446569449174,-1.3832498990848427,-1.139144112956578,0.3689450177753078,-0.5326225066949496,-0.6995821363849798,-0.5469904645174286,-0.3391739189910913,-1.1487565177146852,-0.3333885026264327,-1.3174993670629702,1.8247241206146712,-0.35642144479851817,-1.5425100113679218,-0.027326491716717242,-0.4187592177427514,-0.8273472831685257,-0.07567678947917905,-1.228978985842051,-0.5196729659824211,-0.7607464758032415,0.5778236935921048,-1.052536493390692,-0.6062618984335247,0.5968853494515362,1.6006820728353202,-1.632628009636689,0.08124750619518925,1.182331975384489,-1.1303987238079123,-0.5307165014797147,1.9160063296631424,-0.5460442633699241,-0.9400103713623924,-0.1755172967863633,-3.1378664963219407
