0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0.783649416404264,0.9054414024557166,-0.8992024785394571,2.0196007486026284,-0.9796572819992283,-0.7365673557150116,-1.3746459664892001,1.8746621982792224,0.6869195331210086,-0.05163935946888287,0.5824553409215752,2.4567882924832403,0.4212195632158746,0.3251764061925396,-0.8878345581783667,1.4420617841262733,0.0018995267152484283,1.2934400550741216,-0.3896162103901013,-2.873200022366918,1.0337447626338583,-1.4271949692319128,0.22416562402273082,-0.07614509682146182,0.8286371089290205,-0.20250629959650804,-0.20680527278912952,-0.7260458650315688,-2.1925204975124104,1.5067413276386954,0.0425791829239927,0.32000325293997867,-0.10957792535873018,-0.1908483988488732,-0.9897572333106993,0.8749048201605756,0.3750507883217691,0.14346796790098898,2.4700048959343572,-1.2929878119316787,0.2033697032425403,0.3710190782457848,-0.25117836178131653,-0.7198524118080754,-1.248001556313759,-1.408189859811839,-0.39724296150987576,-0.7919295667065847,0.530564550959393,0.07224491136547705,-1.4856195352362163,-215.82231520971914
-0.10899628566096102,1.849464549305294,0.7749068869075717,0.2561446606556311,-0.014019211564794324,-1.4640331806465805,-0.6264016860657391,1.1123757503564387,0.4865926691738255,-1.705190198087053,1.0039476447647733,0.29842522209102884,-0.2838827809445419,-0.9289141810158222,-0.4596214295051591,-1.0198523452864348,1.583219899554543,0.084251190826779,0.7157289421353569,0.038039159607614656,-0.515254708943441,1.0711073111302418,-1.6360661130650707,-1.0601596181977786,0.9575886241511447,-0.8399391726963247,-0.6795897943122661,0.7112986170466489,-0.5408542998896243,1.602036360145763,0.4919430299610407,0.6067555477764155,1.3187686981819342,-2.4392192217447395,-1.5611203383218863,0.8779067104004016,1.2773796805451656,1.4751223808937786,2.114501223233798,-0.8980072190708953,0.49308874675352304,-0.5533458063662425,1.630992478105686,-0.15819995191357014,-0.15252521017675047,-0.4243471898459659,-0.24053603507049776,-0.7031422473656272,0.06555681408224684,0.1801263709162398,-0.7024256297592933,-180.85480622447588
-0.9456014962447041,-0.03551584610971768,1.088053867052019,0.09304346629256391,-0.8924663998908839,0.6608795872781967,0.3996161345633401,0.44235769007697656,0.09285711492722358,0.29576254897190685,0.3504824165274922,0.0982407661253428,1.2423511877413969,0.15592131207739485,1.1642256793150023,-1.2348875552087017,0.7565031195702401,-1.0202983985997336,-0.6686783468585873,-1.0848516814668965,0.5524124078897175,2.0598333333701175,0.32785943072834345,-0.45519960146452626,0.8970241067483269,-0.9558629325274293,0.7014771295235157,-0.2671749420782446,1.1807150820069112,0.7348521268639647,-1.555895019050189,-0.2777444065356557,-2.523082763260929,-1.4225891198022842,-0.571176623601294,1.335894248255541,-0.38722101945541126,-0.032714541055704094,1.6283941335619039,-0.8610764980648006,1.580740491127074,-0.09625680938926726,0.5125121542059423,0.5210017983643599,-0.27687285094814046,-0.5077238891517376,0.5692310325193963,-0.11345581107658553,1.1604505570905101,0.48109866091540116,0.13953733602791224,-88.34670119422148
0.860362980377048,-1.5079021947184919,-0.9243926043629864,0.4045672345393909,0.39793432564000825,0.24319056960440874,-0.5453888808848912,-0.02624167744586354,0.35394442363302825,0.39178421026500754,0.2443586288286026,-0.3457893401312792,0.4938848436794104,-0.06319750621692628,-0.8711846593700431,-0.5094851331211391,-0.46087052157802044,-0.9602321782608944,-2.1117935548188838,0.4327139839424125,0.19956095919269382,-0.11048646017750081,0.6921501458424032,0.4419871979003916,0.8673615055049676,-0.2750354963458228,0.03324429616684414,-1.3500372829976264,-0.6688084470145066,-0.9471615900670929,-0.03225673947637227,1.0715137049536716,0.10162884432335911,-0.2768122800830638,0.03766119422024256,-0.7939577876507818,0.028068039992196463,-0.6010594224830641,0.11017604102872923,-1.4130064706031216,-1.7748279356127696,0.5906409214591191,-1.542978912246329,2.144929729594821,-0.3830833491298983,-0.05966356242209243,1.1087670848081952,-0.07853087265335609,-0.8792881769339129,0.005403172828303764,-1.3558849989461446,-75.76322302207511
-0.06317649258395716,-1.3824749263501979,0.011313782032322275,0.9794898173474459,-0.9807167735787855,-2.226599388347839,0.506483081449621,-0.050168445652224614,-0.38966325724289463,-1.1157963847127501,-0.07656343377831051,-0.44553456498350186,1.7948848694754875,-0.7183992357380383,0.10907213235982634,0.13766722953151214,0.4986216799928348,1.156682437399416,0.4498899733300763,0.4502330940583463,0.45853887246133385,-1.7832914502494848,0.046842858173466735,1.4864421170886164,2.525097483292304,1.5007842185882683,0.9631486422493336,0.8310464581809773,-0.5879971733682431,0.11439782994144262,0.5413346992454473,-1.0898663396497834,-0.5005144579551927,-0.5823330397331155,-0.31674113480524785,-1.085624412762648,-0.9460223652520078,-0.10654072924184135,0.7923723000186228,-0.5947081206086623,-0.4198887998925896,0.4978215608866184,0.12038424802789197,-0.9285117002937041,1.7404764240533557,2.4281201496554767,0.8521049186802414,0.20593876689536103,0.6986823224543093,-0.4903366538865971,-0.14515149100332084,243.8887731090822
-0.7829494600821056,-0.8221647317793921,0.815853012518458,-1.416435744048288,-0.6080234833184277,1.0513499933784523,-0.9494509448663001,-0.4817797261164647,-0.4206647699379203,-0.20420276928879344,-0.07194549203994532,0.03227833549933481,-1.8940187425851278,-0.6599650576754632,-0.46613329482753746,0.3727996113893643,-0.8685133222565501,0.6162882938760526,0.5626757768618635,1.0334584430327347,-2.973318457481115,-1.0723486801718851,0.6477385839962939,-0.2779837150636016,0.1125194915449084,-0.18074747311359257,-1.4377670109218754,-0.936020753906051,-0.14980406221315265,1.1775326143991809,0.7993642984599653,-1.0164582052308415,0.32639669631880397,0.38257605818918117,0.3467848667095695,-0.1779388881512376,2.255782755382253,-1.4713517355754766,0.46193954201290977,0.9520189107696003,-0.9344718487606264,1.0539800732718783,0.510288549419895,0.8337329130592093,-1.269029422873446,0.22457097514834137,-1.1540645424338576,-0.5252384355202084,-0.8476058172605901,-0.6365336796295377,-0.5855800417069407,-33.75818656695813
-0.8570549779694068,0.37678611110631105,-1.6034706358835538,-0.5546020441385054,0.8297095266633682,-0.7940240313216973,0.7505906485545498,0.886733155129525,0.9133036384183806,-0.5575004303270867,0.8205910685220671,-1.571983198279651,0.17744933812988067,0.9728625299886711,0.30107390044495774,0.2864280969684706,-1.1106544516970287,-0.44457173850852433,0.015064738100021744,0.49431230350037825,0.6026072866207797,0.6958995753796628,-1.5822140725658587,2.323585759893704,0.11483201457535053,0.597672278960576,-1.6949836081802614,0.6915563896376772,-0.36968323084522076,-1.1528471639139017,0.31474741356039526,-0.6729017411757282,0.3835848453957643,0.6509051718263609,-0.17321222067655323,2.304316457667598,0.5008137620109401,-0.32692568106586295,1.1799559303709724,0.5564408507916618,1.5017569371400732,-0.8385776714064632,-0.1124100743652488,-0.833000042067092,-0.5354225969082116,-0.643595735744396,0.818543331256443,0.7441825007850139,1.785391077467577,1.1503303491786123,-2.1805359376710687,-70.97132704134856
0.1261766547085267,0.8218513490267305,1.779380540333828,-1.458557861033962,-0.46549833634867754,1.0664826397174663,-0.27296308415167553,-1.147134278926619,-0.8117258724893833,1.244771479230453,0.7785662762317589,-0.528548888547333,0.63938600895953,-2.155178013151718,-1.2444733592705786,-1.9384400434803033,-0.1053442131847999,0.019048729075431804,0.6799227370178101,-0.7338384645084532,0.14909105144697557,-1.68640962129597,0.15735223401684129,0.8705946012506323,0.7274713039242524,0.8397067192043931,-0.9760657703685999,-0.8060176303871858,2.139667304404831,0.4135789061780371,1.5184226022216119,2.228456982202219,-1.7590323075778456,1.1621601845741598,-0.5400839471002737,-1.3170753453357136,-1.2195591519245916,0.7846438782737912,-1.3584323105584397,-0.30564672015176003,0.9622727582792585,-1.235191106436857,-1.2235168113530488,1.2999392002058252,0.5188264490517303,-0.5656917663588322,-0.28334084729376685,-0.26577519931147675,-0.4694519582698643,1.2987780515919116,0.4201247638004274,-9.975313717815997
-1.1275468614917303,0.36414255466789763,-1.0985310697563548,0.7910713144072159,-0.9126538893537504,1.4242327617446213,-0.35938363784819577,-1.0058204078078077,0.2703411624266809,-0.5842011394259254,-0.7574394874934242,2.3739327647015465,0.05061569170791993,-1.0412638464957011,-0.6476183899947554,-2.1809309680268,1.094098954151338,-0.8133303239522947,-1.8730048584308803,-0.5622888285353776,-0.25760546517386795,-0.010782472328234673,0.5655608522264641,-0.43271446014033177,0.5556352785186643,1.2942126405736982,0.720911825077784,1.0057099070993372,1.0788069552528043,-1.8980041639685084,1.172301439682149,-0.29980988393294233,1.130225590908927,-1.6023987252334535,0.5134891747836164,0.26363055000932006,0.75441633949659,1.408122541440719,-0.823376056912819,0.904233935729326,0.727517814902093,0.6196063416824259,-0.9003391808962539,-1.296376760169521,-0.08496852947884283,0.572637041396734,-0.7952346244221474,-0.2225463377338429,-0.40759353399249837,-0.6786630495395357,0.23404596556207855,102.97062507053332
0.8939047499399433,-0.8741656852972536,0.10548585475590692,-0.6466797652263657,0.9181316437606828,1.1213775144918545,0.22851198414523005,0.43286234499576115,0.6031779230397284,-0.9042231299278599,1.3033317841575238,-1.8937271295606495,-0.7195834872134509,1.934545362582561,-2.4417795461038407,-0.4689688113010933,0.6890074445049815,-0.2233296639939179,0.7772605572304067,-1.7788279491027204,-0.4512338535416837,0.6099437961858268,-0.09865463452606359,1.3578850044063637,0.039860474234270055,-0.600095248606107,0.08523768575334367,-0.05485738986823923,-0.01637974812277938,0.15737627631531742,-0.9303517910899026,0.9125524616890652,0.612334827333772,-0.8046299182243637,-0.36358601517536465,0.2847946584632484,-2.4852149035997755,0.9995901204211951,1.1378270950071543,0.17129669615986054,0.801090881080454,-0.9731352404019669,1.0097850498402288,0.2687062727243263,-0.49736330661013184,2.3233192447114415,-1.0137984497484893,1.2510428201249912,-1.0074567490704538,1.5197291396968644,-0.7577136135493305,129.90460209236332
