0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0.8405827628483366,-0.0936368922088019,0.5228809244555643,-0.08699163438357109,-0.17848331880974366,1.4538586683337344,-0.8516540307296848,0.09472485661828828,-0.9911557180742353,0.7973376445081078,0.19235812287018403,-0.03360287295324324,1.4745740965769598,0.5103301143479212,-0.3141304221780114,-0.6380898174121818,0.546423212819892,0.09617599774356969,-1.6019680981440894,-0.6144863448657161,0.039911414425902035,0.8609957876995247,-0.8976447067026583,-0.3906459179998021,0.22431654649553295,0.8208236235167834,-0.27795931845065786,1.3882518427089796,0.01569850519662085,1.7621818914046483,0.6440379936217521,-0.851293679233052,1.0438363344615498,-1.5004521658460128,0.38204316848380215,1.1793052619584465,-1.5020096221664387,0.724154384634944,0.004556986197735145,0.7167134339362577,1.3679744332373756,0.34379415416214115,0.26294709490390755,1.2592412622348552,-2.2265780886747075,1.074654159628499,0.8394306191061036,0.222879006885149,-0.3986134632535726,0.5620830176198224,-1.1790407282847635,-0.2681473101722263,0.6087497475843502,-2.9281128454444283,0.03311440590756887,1.0499797643271267,0.7886641388034429,-0.9053070983714946,130.03772244797457
0.3167392515728707,-1.3973252799356,2.0671527423998723,-0.2887266004679385,0.4487911795003745,0.12799566963136205,0.2981753886920223,0.20437748096204245,-0.2908192704997197,-2.3602987449315305,-0.15524989378419654,-0.5234252928318175,-1.0985479571812047,-0.7201728538234637,0.3347720248297139,-0.22085680536185393,0.061580905336066305,0.22843292528817308,0.01885338436772818,-0.08124104999070401,0.40074289804818813,0.47588253775789413,0.7505138880930525,1.7861184683343307,-1.490766938863135,0.20099095847454015,2.3351909731091953,1.6489614200512555,-1.010429926283876,-0.766842946365725,-0.9971823807043209,-0.1756593278391698,0.7864758127694181,-0.18249679702514088,-0.8599169953236351,0.11681585862532123,1.5356143533579951,-0.11327725617287948,1.1765570047213967,-1.2444538525927988,-1.2779489473009158,-2.0681999042604433,-1.1449980278865535,-1.2668562450280636,-1.2664209376174347,-0.5565927367412656,-0.007349348592457253,0.5241629153729181,-0.8582733558816132,2.193868913948179,-0.5610143892889634,-0.0947215967996576,-1.8332836796410203,0.3525573606330414,-1.005574209608735,2.170024153723541,0.7331768766195973,1.437812869141911,-79.82690927425553
-0.7611717841462715,-0.9919168214712405,-0.13387132643446406,0.8468108948570353,-0.7759660438905535,1.443184968262266,-0.3261484424225396,-0.07327474867184136,0.3162338923223511,1.1526208422568631,-0.6821577032755437,-0.9526696662678705,0.7116729451561813,0.2626588254974919,1.0407617781788805,-1.588953009411456,-0.7330773160187358,0.35350172520819984,0.04802330226717639,0.347093462813466,-0.06045671606676793,1.170730563160854,0.8374344951126163,-0.7912924203797563,-0.33966768104065714,-1.90894395179327,1.65155775609071,-2.1262956596224702,-0.8377345553834363,0.13186032227885858,1.2542729606984022,0.4584845005145561,-0.25422997474083237,-0.24096001175458207,-1.1832640904536251,-0.9220945444082599,0.02694386330284874,-1.0102901553075603,-1.1506291873214185,-0.30352839268665904,2.659630118103259,0.38978408893165767,1.0840071248755858,0.03462211254860563,0.3398304245540378,0.08972528447946886,-0.7849803437550265,0.729373879519758,-0.5306947724366904,-0.7246025407748454,1.310155806051209,0.5172378650626854,-0.28885101758906606,0.0314089066668453,0.5890984425391681,-0.11745627665805757,-1.0771850902616071,1.445716741738108,204.79557009722475
-0.7960020234045083,-0.9828775080143747,0.18060390849256636,-0.7440842773428548,-3.285530178836643,-2.120858741444342,1.3118562896943315,-2.0835257748875433,-0.6302142959040701,-1.1034774787267265,-0.7093943179874221,0.3060178636809724,0.35153234617750684,-0.11840979960819341,0.16322603479238168,-0.6715575847465568,1.8891175450653022,1.958425924994505,0.4721684417481137,-0.2870916778454057,-0.9689123889163909,-0.7233060833008433,0.591854039354351,0.8223776210002989,1.3319633926696421,0.15890613559517586,0.7987493185035749,-0.43495588266447266,2.5034824645063694,-0.44548309934311053,2.727551361818306,1.6897360895626534,0.8429386352787973,2.3080343715481786,1.8242306915955557,0.37051382491444185,1.7475927035470558,0.0646709996332454,-1.293858160353897,1.2384692299411648,0.5933173898657467,0.6589603124340141,0.42547975234478586,-0.5898999912791818,-1.4708756992844911,1.65849999410651,-0.5277892417745117,-0.1517711230339031,0.07339941148650726,0.17417706960621734,0.5368878104452306,0.923750783076593,-0.5114751196500622,-0.06246388474332473,-1.538200085544808,-1.1530270182776583,0.23459656512383964,0.36178368820825185,236.42461940161357
-0.4366769351626156,0.958701135337772,0.13920884004045067,-1.1870151366689166,1.7435930314248438,-0.032392716387738184,0.024184103563264128,-0.6457759661888722,-0.9450600948082505,-1.4120311181488376,0.08096938433432697,0.09733973801257234,0.409845931072313,0.11053687269320514,0.6397677001502284,1.1468448609187873,-0.9958492941275032,0.10416036392293218,-0.8035977472189113,-0.656939111555853,1.3753979768688966,0.0660673875893443,0.3759360803536489,0.3705452766584009,0.662828243260099,-0.7601955993653057,-0.10022538322826412,-0.3331394446414878,-0.8558220134036361,0.06609431423197928,0.3933699247125997,1.4228951606435905,1.3616498935307793,-1.8013438622231468,-0.6573285618473008,0.5798014744796479,-2.514244914558184,0.5296299112610201,0.1763567302430314,-0.304273301844489,0.27047826257625845,-0.7932320692674109,-1.6543258365280726,-0.0331141699880614,-0.8851421056572008,-0.26190636454809985,-0.1746493621884213,-0.9425264547798805,-0.0701247513373128,0.05469325382505498,-1.554919568641616,0.7305247234387078,-1.829269443967255,1.0947331808786203,0.4662604834213821,-0.22159644915889912,0.5898447628163946,-0.061290760959399566,-134.57276757964
0.9910821967309991,-1.680530383757055,1.3301672415073857,0.8814712849359005,1.423507037674474,0.8003758282377115,0.12570625221509238,-1.6242819758554208,-1.35475142963871,-1.442324299409872,-0.9420073652416278,0.619526670158007,1.1622851991690162,0.8435477350610093,-0.23523350658915662,0.0313060190513168,0.7853435902675323,-0.2874710030310287,1.4620824927776963,-1.6655804017670126,0.29936001124620554,0.35458125613499225,0.49595440800046525,-0.26292206866449425,-0.16390902616202438,-1.3008400914355922,-1.0915250913120094,0.13259609240176587,-0.4505680952310812,-0.6671492720660979,-1.5082763534533818,-0.3956496642050464,-1.773914179942978,-1.411621618899851,-0.649243875492859,1.7797652659913392,0.1875615632469902,-0.7773225870067416,-0.22688827887819252,0.953279515626731,-0.6325740292509638,-0.5944180137793584,0.29240863346835444,0.9877657859417016,-0.32315767353596453,0.20887274538029932,-1.4219550321726453,0.46551586424214386,-1.5490346608578507,0.16710642215680493,-0.20605226691107825,0.8985484057361698,0.6277716480355285,-0.3172242831211735,-0.2263651575741562,0.9126950464019887,1.6723203197559418,-0.7650027326054,-235.81686157744682
-0.03859682938984184,-0.9297415571906246,0.17399382983662207,0.0779260339906119,0.3048689848636315,0.4703324857724139,0.7214644667359875,0.6898832813797472,-0.5946779390149042,0.8069240337004849,0.1074972028260177,-0.8006727872054539,-0.5199301335487118,0.8202804904026657,-1.4395826422640312,-0.03485617199453481,-1.4624976961216132,0.7683663532094042,-2.6614999657298806,0.15279982083906965,1.3059505007653116,-1.9797459540836158,-1.369667290932537,-0.652711355670456,-0.10551329660501108,-0.45914549390033266,-0.4752083500269757,0.22265444347641214,-1.0059251559375448,-0.06202029328664797,-0.21168257392260853,-1.8971537897373087,1.134059479878043,-0.28037710231532376,-0.48765951033790617,0.05201745838603354,1.6532085089164557,0.3827785564435638,-0.734578492681384,1.057405042659254,1.263115467473991,-0.9776304183664882,-8.831034247595908e-05,-0.9895379807831702,-0.33721081659875574,-0.36238465787378343,1.0215491140541944,-0.06266994779900427,0.21560805775439257,0.3895662879631425,-2.619593638126702,0.6141453124656708,0.32848625194316344,0.7473511921929386,-0.9966563696174362,0.6793092058344349,-0.03578197276655674,0.42012344489088743,30.050791446185343
1.3356921723738606,-0.09748859874852835,1.0216771428118643,-0.33843261772778244,0.900367911358702,0.16162197646930804,-0.8495509998963535,-0.040100151820221384,0.10913823917487356,0.9180603542480141,1.2622401503561123,-1.6139168551403196,-0.6500646562290688,0.5921305992399737,0.36499273122039205,0.5855185579386982,1.4173798401769142,-2.340128489792424,-0.2505212575223877,0.29975167625803617,-0.437847883484345,-0.022890494176517603,0.23954922089122596,-0.4928249317807497,-1.2037749308226438,0.4098540146886741,0.077547312909488,-0.88514901134416,-0.4934725713405667,-1.2871644177570094,-0.7575221350519283,0.5921261461141336,-1.882215128797761,0.6858228125163744,0.2114278032883871,0.3693797420656226,1.2572747385332095,-0.13576625913393237,0.1537391581891952,-0.3555200830967558,0.9916692521407361,2.1296010995852703,-0.784206291717501,-0.7198584221433978,0.40752212229119206,0.28959415094708024,1.6203359892621403,0.3453032376847983,-0.8284898050672833,0.4759543176931612,-3.313031048866178,1.2262015776456336,0.8257474683417922,-0.31405769425828345,-0.9328434244743943,1.0234925719247498,0.5856754678054849,-0.19957719609731123,-3.980203013297748
1.0062169888536006,0.4830180073188725,-0.18644010868705968,-0.5596483189085543,-3.7315178261165287,-0.48394201199156484,1.498969919820571,-0.768338105440397,0.04260180534374765,0.12484608750035502,-2.4073006025417016,0.10607455354347993,0.17554926729763903,-1.963304665565335,1.3094671165422445,-0.9314927038285984,0.7655235790933062,-1.4313665565376028,-0.2810291151706887,0.25743659039314876,-0.3003749207634843,1.9671940683154212,1.1322471202383189,0.8098832084819414,0.518375399524391,-1.026905719160558,-1.3293582036270868,0.660388041658083,1.477935776420455,0.3782479179193764,0.54332863044314,1.0389048583934675,-1.0656258244572967,0.7506107286667855,-0.9073615958719751,1.2319708877534172,1.0826946953213785,-1.4340763401416015,-2.0992500589162115,0.2182864519548313,0.6458078831879344,0.49844366941558416,-2.076457360224214,0.13097024396012016,-0.820835873171996,-0.883451245325529,0.20531639542235042,-0.29047671545108694,0.5623737338161799,-0.6910643460941802,-1.2849995514962405,0.5897302306770021,1.1136517422430172,1.717600650753803,0.6100284665287526,-0.19946963317925664,-0.8827487593624953,-0.5924995552381493,-193.06950012880662
-0.07053438433286509,0.09779512245537846,1.581170904468806,1.27077342146741,-2.0307190706651284,-0.10106301521679913,-0.8077343990907776,0.31373988487077176,0.48508993473083345,1.2746428340941691,0.3087373842141243,-1.0130306558923943,-1.2821404365504272,-0.6635315637774187,-1.244532442004457,0.18120346689359906,-0.41594402650913165,0.8984748905411832,0.9872539580263093,-0.9383717706067718,-0.8593038871040605,-0.9257661741326013,-2.2047062517731923,-3.217678893551329,-0.06431839983164331,-0.48184734841767074,0.650377607729191,-1.4643977835816235,-0.9467284256741298,-0.22593959855359025,-1.0176257326375477,0.039505427533896166,0.5656307445735453,0.7144189998218999,-0.04335777775716605,-0.5384379445397293,0.9149727137024342,-0.5392537034088873,-0.18028813373232547,-0.639608402787308,-0.1709179272621188,1.738550292570554,-0.40253687430174256,0.054090253509599305,-0.4594297925440045,-1.1256225645205142,0.01342228673448771,0.9893289147131277,-0.40118116977529944,-0.7611463348056077,-0.576392664303588,2.3197659258434205,-1.4103688936141814,1.1671755008371498,0.9037586330633667,0.20593941125369403,-0.4415832024285355,-1.1795820812413425,-114.77834465623098
