0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
-0.5403754978381977,-0.35026405689551143,0.5907091661949447,0.6641312854892956,0.5343378810708996,-1.3969600891929053,1.1445234842897922,-0.9188896106217193,-1.031284179655025,-0.4027234971236013,0.5935712515780591,-1.1795313109187664,-0.2471469436472852,-0.2162565621233867,2.113695627533445,0.6574713914231493,1.240395697146426,1.5896489318525309,0.5592390346157514,-0.23938004123899018,-0.794608017925774,-1.2393389944834685,-0.4879108404164545,0.33898569750498436,-1.1494122565144032,0.24879753204225433,-0.24978505288281666,0.7454688326637763,0.7462600311513476,-0.9684998627181397,-0.1042549856988104,-1.1052070447186468,-0.2614035553660464,-1.8045751435769197,0.6238593415879069,1.2622893803062276,-2.4490072819406037,-0.23497750827454597,0.37702032985944406,1.4060598282320096,-0.005977570536633859,0.9782459633058149,-1.5929957177812146,1.3991904510349273,-134.7568940137097
-0.03961112551579893,0.23107675411472706,-0.3701264269099821,1.7386988553949532,0.040949063932671045,-0.5769723740730228,0.6914180141937535,-1.0459134394273382,-0.18933524356985074,1.5021238524890397,2.1828021319950497,1.9297950526478072,1.9627092556271968,0.9888442384516497,-0.7677992846204811,0.0959438454411676,-1.4240243435440794,0.7042872495331919,0.2345864120139428,-1.1630938242087054,0.24600535365313767,-0.16340954135185082,0.41754615412978197,0.3313085098102648,-0.5788844554476552,0.29383111778394144,-0.07510122262039334,-1.3523588965674445,0.3599217981849154,1.431689974430907,0.9396775977372972,1.3268784165074925,-2.1368079236940876,-0.70857594457776,-0.5524302642657117,-0.2763403735793572,0.03971650725200108,-0.7130064209879909,-0.2535481869760119,-0.7012231581266496,1.3140211025986992,-0.605159836831689,0.9060382032027952,1.1885552351996789,22.503828460604876
0.12268090233416155,-1.1452136686354915,0.8090582466245352,-0.8801932467976761,-1.1441304184122756,-0.6588506252823924,-0.13976613128134097,1.058162642089781,-1.1215560338921249,0.4761937598792133,1.1735213306370074,-0.812377649565373,-0.4118979317132516,-0.8464572671523566,0.37754230084628143,0.6853444812789214,-1.3788972103007766,-0.4843658017502331,3.264589342689558,0.22121594068922854,0.11140243483072408,-1.1851285982850746,1.0785490341407566,-0.08885631329845665,0.3085642353432766,1.0909343570760976,-0.5175887481503115,-1.402455435811112,-0.1642603628503082,0.8519604210333476,0.066519715814775,0.4101471728297018,-1.4175787485323423,-0.28774342373871814,0.8904554031917885,0.5286330778343828,1.7852855206095646,-1.523492623757282,0.16806799158467933,-0.3422298393783517,-1.968629567134973,-0.849386351325089,0.599384860648092,0.20289481420417668,-97.96776828537455
2.1890182394119435,0.5107371041290732,-0.4508976277384968,-0.3767544768768431,1.4097825823073316,-0.6913739355395044,0.25010212226101247,0.7128884372406236,-0.1997722555654853,1.9657167174086851,-0.699479698441008,1.7737461764549696,-1.3741490201187492,-1.2734596450287292,-2.9940688807538693,0.8498700254842952,0.5852282912109553,-2.3158799189667687,0.1103203324719739,0.7071227697205582,1.072229609332294,1.6869612859982326,0.9148018573681195,1.1084888161281552,-1.3520273156055787,-0.09235692576525237,-0.4941092225907497,1.849952015508903,-1.3338584621224145,1.3355200153534519,-3.1373720341787283,-0.9929639280227827,1.2145550874518656,1.7954246319787879,1.5265259916390863,0.8980948009857839,0.6394271172263963,1.2478252324467547,-0.3842823386024506,-0.5482760770915299,0.7100235545480911,1.1859215297503554,-1.2339631141751375,1.18130650817394,31.08062111197632
0.0017794785608156321,0.8506447303572489,-0.5437436183147897,1.4482982274992413,-0.5454452974970553,1.490558920763234,-0.8301023923490137,2.5696220676984245,-0.11300447806404267,-0.09024132975491046,-1.0713281174909575,0.7737940175720112,-0.9710076547182301,0.5073503531571183,0.9262093082047357,-1.0076418418122461,-0.20031846131469966,-0.3732689112281031,0.6381840185862989,0.710282559873357,-0.219345273373716,-0.9849407585681328,-0.05531578735733382,0.2590619775679875,0.6471834964986753,1.2476303470055174,0.3340752367974847,-0.22578262526106974,-0.6010888504943547,0.5116890689852904,1.0924350257448954,0.6453237770948219,-0.9256236834712893,0.28135092254716804,1.6508725793747308,0.48724977828143223,-0.5044381541842424,-0.8755774294514871,0.8845319886170409,0.8511732482664887,0.2554945431614348,-1.1580005972907867,-0.5651240414692904,-0.27080615803368185,47.24637055247223
-0.8507353640339843,1.3272513547054263,1.329413737990136,0.4600016531825338,-0.7441708141298662,0.5739510281788386,-0.3836762302968,-0.8134871886050521,0.3874393463892419,-0.45838251412176173,-1.2661101761875184,-0.7773933443863182,0.07240393341651961,0.7073088643650978,1.5372592791664261,0.49990744029792755,0.5653291757158223,0.554491754351344,1.5944983426339194,0.9389713836377648,0.7688995237873869,0.7122914044269303,-1.6569334062070054,-0.3024713649878693,-1.8583405641051678,0.2580661455969954,0.0743461280103863,0.005528805509934134,0.19958903842210757,-1.0727738871259158,-0.8498238743393346,2.3134685434071556,0.9838435328062544,-0.5410023297656887,0.3654906643453457,-1.0024365256206962,-0.057347822639093556,0.1861813533328429,1.4186875042646134,-0.4837469206774255,-2.0936813732401873,-1.4505135223305687,0.38504631904874365,0.7092211747821725,297.38514356313874
0.01871623971237816,-1.9148324061894777,-0.23978546433267395,-0.41209386640788404,0.06917911491441751,-0.7592026119070504,0.33176997137884306,-0.7037381945209507,-0.3912006181164058,-0.5128843837132351,0.2508923082755612,1.23015226882273,0.5780425933510266,-0.717229277934367,0.3422960298465594,0.9581198812916463,-1.5997555354645858,0.9959942591322862,-0.4972471372354752,-0.5492125197100978,-1.0206696364380508,-1.076694388540595,0.7890443532266356,-0.33754394901527923,-0.06816580661231517,0.5923091088593251,-1.1380404660145145,-0.7983611848916341,0.08885192949649454,0.48150625128149965,1.0152217803763925,-0.41928059485031866,-0.8781198142729045,1.708095739903154,-0.4384074700471559,1.2187593544135769,1.3884740037919723,-0.9398770150336566,1.116865933758035,-1.6813602333136612,-0.9028244932589723,-0.28472072617723265,-0.1618389586003816,0.3509962479002304,-39.992950615106054
-1.1856098378406028,-0.1923492311464369,-0.22939736653541504,-0.5940942891938036,1.392120788242439,0.3713290034612646,1.5408134601864003,-0.8528783386488463,0.7657224396242234,0.33791199670449434,-0.8116105174604151,-0.46658888740184856,-0.40337780375568616,1.2208308169813862,-0.06739043761442044,0.047272431846698264,0.1886880222047314,-1.6435839698666932,-0.330567875306654,0.5699037793238877,0.0059552946917693465,0.25967061096115185,-0.6049158305284307,-0.21134227296777522,-0.907410510013371,0.3751003098903728,-0.6188310857850952,-0.09881987548012103,-0.07049155212440499,0.15651775184583566,0.8542198613206199,0.29777199952125655,-1.9887128614484242,-0.10017947375099073,0.2541805176961565,-1.5347963593096554,1.9707527651287493,1.3906237629991474,-0.9606753073054614,0.07845207269668092,-1.098085124017335,1.2393287749832655,-0.7310176805443425,-0.5057673750588673,84.174439704123
-1.0485986811953631,-1.2492852548603772,0.21741871100312338,-0.44045572442020864,0.789365229456443,0.612447593485461,-0.5749490928918027,-1.7288860143189086,0.36144147827880285,-0.3450934062694528,-1.5841045057703507,0.643440854236702,-0.49320280523980004,-1.293853480544756,-0.6957520046082013,-0.31242203935368795,0.16890180817036085,-0.12475526675797219,-0.038143321175185846,1.0471320832371338,-1.1640768126254897,0.17737802443586503,-0.6306463500163951,1.485017846832043,1.042827307926413,-0.6708423334846819,-0.7852125717397546,-1.8106651746387186,1.483141757692269,0.7211832956611803,-0.44747952697144505,0.917914362292272,0.062135985855432785,0.37916066533897463,0.600804557224523,-0.7268616238229102,0.3719173115943292,-1.2057422381815253,-0.012364468911626257,1.4831713685613295,-0.9758296651166389,0.8152787159600468,-0.5315046654993422,1.256294323352352,3.823724340331066
0.24066052311306615,0.972709654223703,-0.07007552657954033,1.3196970819348934,-0.5660751739390282,0.7406570907397558,0.21111594348717902,2.654141914659693,-0.07545737811575128,-0.2977327583595473,2.206630615286194,0.6296107534690248,-0.1256766212937309,2.051230652183552,-0.7471520874850717,0.0057700916460072,1.211474870388618,-0.9428206628937854,-0.4417410573540277,0.612273772924378,-0.7351590337856703,0.9278244362496271,0.789555898151933,-0.31878767558431137,0.16475764549049512,-1.1205868444734814,-0.07186559109788883,-0.4903948889760109,1.4209292687129793,-0.31857374255955767,1.5772075802369172,1.4392143360138026,-0.19951255225202044,-0.4934370748684521,-0.09008792991802997,0.7065847673423428,0.8617293276851897,-0.39829213103106786,-0.07694364267849932,0.6176230134434731,-0.03626489326319328,0.30929971190260985,-0.46107802887628246,0.49610741572693834,106.0542390884326
